sample_id,trial,paired_seed,condition,valid,trimmed_exact_match,exact_match_whitespace_normalized,parse_status,trace_quality_score,trace_word_count,fingerprint,record_path,errors
cc-valid-r035-s0234-1554-c-mikasa__t5_easy_seed1__00-generated-110,3,77887332,obfuscated_codesteer,True,False,False,missing_or_invalid_final_json,0.60833333,151,455da55a050bac0249df2abed7773ac852ce544c4057a266ee8219b7a14fb99c,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_3/runs/cc-valid-r035-s0234-1554-c-mikasa__t5_easy_seed1__00-generated-110/trial_003/obfuscated_codesteer/record.json,
cc-valid-r035-s0234-1554-c-mikasa__t5_easy_seed1__00-generated-110,3,77887332,obfuscated_plain,True,False,False,missing_or_invalid_final_json,0.61262821,274,cc42624588bed2b7d939e8a400dd04bd5c328515389c39e3cdc810eb90cadc81,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_3/runs/cc-valid-r035-s0234-1554-c-mikasa__t5_easy_seed1__00-generated-110/trial_003/obfuscated_plain/record.json,
cc-valid-r035-s0234-1554-c-mikasa__t5_easy_seed1__00-generated-110,3,77887332,obfuscated_prompt_slice,True,False,False,marker_json,0.081,2,036dc2dc2906ec3c3e50e017a9c256c07ab8051b9ecdf21a72406984f4e8f835,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_3/runs/cc-valid-r035-s0234-1554-c-mikasa__t5_easy_seed1__00-generated-110/trial_003/obfuscated_prompt_slice/record.json,
cc-valid-r035-s0234-1554-c-mikasa__t5_easy_seed1__00-generated-110,3,77887332,original_plain,True,False,False,missing_or_invalid_final_json,0.1,0,562dd421789762fcbee0a0a1bf2424087e017063dfe00b56f69d443f6e298f2f,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_3/runs/cc-valid-r035-s0234-1554-c-mikasa__t5_easy_seed1__00-generated-110/trial_003/original_plain/record.json,
cc-valid-r040-s0219-1555-c-coin-rows__t5_easy_seed1__00-generated-160,1,687554480,obfuscated_codesteer,True,False,False,marker_json,0.053,1,89144955ee888393c33f1bf224a8859a2a08c8151aa8f7d1b61f8f5207d19808,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r040-s0219-1555-c-coin-rows__t5_easy_seed1__00-generated-160/trial_001/obfuscated_codesteer/record.json,
cc-valid-r040-s0219-1555-c-coin-rows__t5_easy_seed1__00-generated-160,1,687554480,obfuscated_plain,True,False,False,marker_json,0.05,0,11291e1991a38ed03f5357112d9383f5f6c7b6cb14ac08842303f0df6250702d,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r040-s0219-1555-c-coin-rows__t5_easy_seed1__00-generated-160/trial_001/obfuscated_plain/record.json,
cc-valid-r040-s0219-1555-c-coin-rows__t5_easy_seed1__00-generated-160,1,687554480,obfuscated_prompt_slice,True,False,False,missing_or_invalid_final_json,0.1,0,3820a2cf1832c0b2b3b31711791d08bf06bf214dfa42694ffed4c1498eba9886,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r040-s0219-1555-c-coin-rows__t5_easy_seed1__00-generated-160/trial_001/obfuscated_prompt_slice/record.json,
cc-valid-r040-s0219-1555-c-coin-rows__t5_easy_seed1__00-generated-160,1,687554480,original_plain,True,False,False,marker_json,0.05,0,202da50ab518f39e982a1bf7d6e182017f3bb397dd22d0155fbdb8289d08a13f,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r040-s0219-1555-c-coin-rows__t5_easy_seed1__00-generated-160/trial_001/original_plain/record.json,
cc-valid-r040-s0219-1555-c-coin-rows__t5_easy_seed1__00-generated-160,2,306315006,obfuscated_codesteer,True,False,False,marker_json,0.1,0,385c0bd4303bf6ddcb582163838a036d7b64a81c51547562d7e273b06e7ad99b,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r040-s0219-1555-c-coin-rows__t5_easy_seed1__00-generated-160/trial_002/obfuscated_codesteer/record.json,
cc-valid-r040-s0219-1555-c-coin-rows__t5_easy_seed1__00-generated-160,2,306315006,obfuscated_plain,True,False,False,marker_json,0.1,0,cf70b627f5b7fda4a1000c9b9cc6dce5ae7adb0580b29952b6ddb606018cde28,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r040-s0219-1555-c-coin-rows__t5_easy_seed1__00-generated-160/trial_002/obfuscated_plain/record.json,
cc-valid-r040-s0219-1555-c-coin-rows__t5_easy_seed1__00-generated-160,2,306315006,obfuscated_prompt_slice,True,False,False,marker_json,0.83333333,194,f2b48feef405287148b59d43feb667e34025486d8ef0ed98ffb3c0a01989364f,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r040-s0219-1555-c-coin-rows__t5_easy_seed1__00-generated-160/trial_002/obfuscated_prompt_slice/record.json,
cc-valid-r040-s0219-1555-c-coin-rows__t5_easy_seed1__00-generated-160,2,306315006,original_plain,True,False,False,missing_or_invalid_final_json,0.89423077,280,f217235510c7ce36963f20ebb0eea7c8a7747175fd01a96c273c4835b211dea2,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r040-s0219-1555-c-coin-rows__t5_easy_seed1__00-generated-160/trial_002/original_plain/record.json,
cc-valid-r040-s0219-1555-c-coin-rows__t5_easy_seed1__00-generated-160,3,2043102552,obfuscated_codesteer,True,False,False,marker_json,0.1,0,a7b6c43dbffa1833eafa4b69941614a289e25c360b5f5b7525ee7148935afedb,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r040-s0219-1555-c-coin-rows__t5_easy_seed1__00-generated-160/trial_003/obfuscated_codesteer/record.json,
cc-valid-r040-s0219-1555-c-coin-rows__t5_easy_seed1__00-generated-160,3,2043102552,obfuscated_plain,True,False,False,marker_json,0.1,0,14ec2798ff5232e6be10cf44305ff1bd1794752c3a671d7efc06e0ed6fbebeb8,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r040-s0219-1555-c-coin-rows__t5_easy_seed1__00-generated-160/trial_003/obfuscated_plain/record.json,
cc-valid-r040-s0219-1555-c-coin-rows__t5_easy_seed1__00-generated-160,3,2043102552,obfuscated_prompt_slice,True,False,False,missing_or_invalid_final_json,0.1,0,517ae665a9a5dc92ac2863db5fdc4a82eeca7a6f26cfae99ad0cc8888a78bb22,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r040-s0219-1555-c-coin-rows__t5_easy_seed1__00-generated-160/trial_003/obfuscated_prompt_slice/record.json,
cc-valid-r040-s0219-1555-c-coin-rows__t5_easy_seed1__00-generated-160,3,2043102552,original_plain,True,False,False,missing_or_invalid_final_json,0.8,252,896b9ba8b60a330703282531a254166961a80ffdc6f68c76e4fa284d8fff9af6,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r040-s0219-1555-c-coin-rows__t5_easy_seed1__00-generated-160/trial_003/original_plain/record.json,
cc-valid-r045-s0246-1556-b-take-your-places__t5_easy_seed1__00-private-001,1,1779289658,obfuscated_codesteer,True,False,False,missing_or_invalid_final_json,0.1,0,54fc3deb5587136971f4437f968bd2729b94896c5fabdd7f5b556b9a5daa6ebf,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_1/runs/cc-valid-r045-s0246-1556-b-take-your-places__t5_easy_seed1__00-private-001/trial_001/obfuscated_codesteer/record.json,
cc-valid-r045-s0246-1556-b-take-your-places__t5_easy_seed1__00-private-001,1,1779289658,obfuscated_plain,True,False,False,missing_or_invalid_final_json,0.1,0,66c1ab54f51e22cecc3523b7542a421f88fd95e08d672e921ad6379de1f72b6b,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_1/runs/cc-valid-r045-s0246-1556-b-take-your-places__t5_easy_seed1__00-private-001/trial_001/obfuscated_plain/record.json,
cc-valid-r045-s0246-1556-b-take-your-places__t5_easy_seed1__00-private-001,1,1779289658,obfuscated_prompt_slice,True,False,False,missing_or_invalid_final_json,0.1,0,578e2e879b749cfea569be1d1180c6d3dc21fd57d5b7796201358628c1b2e326,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_1/runs/cc-valid-r045-s0246-1556-b-take-your-places__t5_easy_seed1__00-private-001/trial_001/obfuscated_prompt_slice/record.json,
cc-valid-r045-s0246-1556-b-take-your-places__t5_easy_seed1__00-private-001,1,1779289658,original_plain,True,False,False,missing_or_invalid_final_json,0.1,0,6d8f7b0b0b138e8982044a865d7ca440f24782b9f0129c4e831fd3ec3f03c82f,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_1/runs/cc-valid-r045-s0246-1556-b-take-your-places__t5_easy_seed1__00-private-001/trial_001/original_plain/record.json,
cc-valid-r045-s0246-1556-b-take-your-places__t5_easy_seed1__00-private-001,2,736654681,obfuscated_codesteer,True,False,False,marker_json,0.725,163,b64d22c671bffe168fce8a0a4c3c32c7069033783f5bd820d163ef62b082a504,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_1/runs/cc-valid-r045-s0246-1556-b-take-your-places__t5_easy_seed1__00-private-001/trial_002/obfuscated_codesteer/record.json,
cc-valid-r045-s0246-1556-b-take-your-places__t5_easy_seed1__00-private-001,2,736654681,obfuscated_plain,True,False,False,marker_json,0.75833333,201,c41b69a6fb40d210b7c6d50fa9f8783282884d038b4d4588a4608b6d15e52cde,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_1/runs/cc-valid-r045-s0246-1556-b-take-your-places__t5_easy_seed1__00-private-001/trial_002/obfuscated_plain/record.json,
cc-valid-r045-s0246-1556-b-take-your-places__t5_easy_seed1__00-private-001,2,736654681,obfuscated_prompt_slice,True,False,False,marker_json,0.53333333,142,95c35a6920f881a02f765667eb82e2a3eca83345f626d62ebe7fb38fa7902959,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_1/runs/cc-valid-r045-s0246-1556-b-take-your-places__t5_easy_seed1__00-private-001/trial_002/obfuscated_prompt_slice/record.json,
cc-valid-r045-s0246-1556-b-take-your-places__t5_easy_seed1__00-private-001,2,736654681,original_plain,True,False,False,marker_json,0.53791667,273,d3fafbf6ac3a5fba43640739301b0dc1dcbbe7758b9afbca783ede0c0c04246e,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_1/runs/cc-valid-r045-s0246-1556-b-take-your-places__t5_easy_seed1__00-private-001/trial_002/original_plain/record.json,
cc-valid-r045-s0246-1556-b-take-your-places__t5_easy_seed1__00-private-001,3,1472533302,obfuscated_codesteer,True,False,False,missing_or_invalid_final_json,0.1,0,2e7eec2443a7ab0c675c67e20678ee364c41c685094fd6d0c83852313c9646f3,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_1/runs/cc-valid-r045-s0246-1556-b-take-your-places__t5_easy_seed1__00-private-001/trial_003/obfuscated_codesteer/record.json,
cc-valid-r045-s0246-1556-b-take-your-places__t5_easy_seed1__00-private-001,3,1472533302,obfuscated_plain,True,False,False,missing_or_invalid_final_json,0.1,0,da93fadfd6472b345224e7ff8020ffbc9edd95408d4280ce2ba270957f05c2c0,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_1/runs/cc-valid-r045-s0246-1556-b-take-your-places__t5_easy_seed1__00-private-001/trial_003/obfuscated_plain/record.json,
cc-valid-r045-s0246-1556-b-take-your-places__t5_easy_seed1__00-private-001,3,1472533302,obfuscated_prompt_slice,True,False,False,missing_or_invalid_final_json,0.1,0,b2bf66fb7aee5918d377f373ee70ab087f84fa2c8c5b04d1b1e5cc3160ea6c1d,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_1/runs/cc-valid-r045-s0246-1556-b-take-your-places__t5_easy_seed1__00-private-001/trial_003/obfuscated_prompt_slice/record.json,
cc-valid-r045-s0246-1556-b-take-your-places__t5_easy_seed1__00-private-001,3,1472533302,original_plain,True,False,False,missing_or_invalid_final_json,0.1,0,5bb6d610acb1e16fea8a6ec127eb51d3d730158ca926d88d0d9a4c444ba5280b,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_1/runs/cc-valid-r045-s0246-1556-b-take-your-places__t5_easy_seed1__00-private-001/trial_003/original_plain/record.json,
cc-valid-r054-s0229-1557-c-moamen-and-xor__t5_easy_seed1__00-private-017,1,1398316355,obfuscated_codesteer,True,False,False,missing_or_invalid_final_json,0.1,0,a06aa6921262ebfd0f705df25b73586d8beb9918f296a036111dd650fe9af20a,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r054-s0229-1557-c-moamen-and-xor__t5_easy_seed1__00-private-017/trial_001/obfuscated_codesteer/record.json,
cc-valid-r054-s0229-1557-c-moamen-and-xor__t5_easy_seed1__00-private-017,1,1398316355,obfuscated_plain,True,False,False,missing_or_invalid_final_json,0.1,0,e2ae70a48d4fd6ba548747137c2c1702e7c98e9c53843944a69d186e096d5f07,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r054-s0229-1557-c-moamen-and-xor__t5_easy_seed1__00-private-017/trial_001/obfuscated_plain/record.json,
cc-valid-r054-s0229-1557-c-moamen-and-xor__t5_easy_seed1__00-private-017,1,1398316355,obfuscated_prompt_slice,True,False,False,missing_or_invalid_final_json,0.1,0,90704237c5d9d1a897ae399f5ad4c3e654674ef019f3856bc70c1da98e0da4e8,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r054-s0229-1557-c-moamen-and-xor__t5_easy_seed1__00-private-017/trial_001/obfuscated_prompt_slice/record.json,
cc-valid-r054-s0229-1557-c-moamen-and-xor__t5_easy_seed1__00-private-017,1,1398316355,original_plain,True,False,False,missing_or_invalid_final_json,0.1,0,02bfb489a1c9987e59990e97f0c37eb875e3d5527176cc3409cd7637ac85c333,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r054-s0229-1557-c-moamen-and-xor__t5_easy_seed1__00-private-017/trial_001/original_plain/record.json,
cc-valid-r054-s0229-1557-c-moamen-and-xor__t5_easy_seed1__00-private-017,2,1933722965,obfuscated_codesteer,True,False,False,missing_or_invalid_final_json,0.1,0,7f591892aaedd1008083400be455ecef382b2ac1b2a7a86fdd52915642110672,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r054-s0229-1557-c-moamen-and-xor__t5_easy_seed1__00-private-017/trial_002/obfuscated_codesteer/record.json,
cc-valid-r054-s0229-1557-c-moamen-and-xor__t5_easy_seed1__00-private-017,2,1933722965,obfuscated_plain,True,False,False,missing_or_invalid_final_json,0.1,0,bb3a2d7ea8d5366d871a9d0f366d579d4f64b7243d8f17ebea142e08d830dded,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r054-s0229-1557-c-moamen-and-xor__t5_easy_seed1__00-private-017/trial_002/obfuscated_plain/record.json,
cc-valid-r054-s0229-1557-c-moamen-and-xor__t5_easy_seed1__00-private-017,2,1933722965,obfuscated_prompt_slice,True,False,False,missing_or_invalid_final_json,0.1,0,ea67032f58c0c8ec5c6baf8af06ad5189ced0c09e0d19cd0303e51d5ee2a32f0,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r054-s0229-1557-c-moamen-and-xor__t5_easy_seed1__00-private-017/trial_002/obfuscated_prompt_slice/record.json,
cc-valid-r054-s0229-1557-c-moamen-and-xor__t5_easy_seed1__00-private-017,2,1933722965,original_plain,True,False,False,missing_or_invalid_final_json,0.1,0,062d5d717fe293ab416b51e8593900268a676c791f9469edf8bc80b3f6ac1c6f,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r054-s0229-1557-c-moamen-and-xor__t5_easy_seed1__00-private-017/trial_002/original_plain/record.json,
cc-valid-r054-s0229-1557-c-moamen-and-xor__t5_easy_seed1__00-private-017,3,328268763,obfuscated_codesteer,True,False,False,missing_or_invalid_final_json,0.1,0,58036928049f7a758fdcf6e0b965bf35b82ffcd0500d94656ca496785189a260,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r054-s0229-1557-c-moamen-and-xor__t5_easy_seed1__00-private-017/trial_003/obfuscated_codesteer/record.json,
cc-valid-r054-s0229-1557-c-moamen-and-xor__t5_easy_seed1__00-private-017,3,328268763,obfuscated_plain,True,False,False,missing_or_invalid_final_json,0.1,0,84eba779d681612a411f99d800338513bff7f0c03cfbe9b56289b006cdd5c2be,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r054-s0229-1557-c-moamen-and-xor__t5_easy_seed1__00-private-017/trial_003/obfuscated_plain/record.json,
cc-valid-r054-s0229-1557-c-moamen-and-xor__t5_easy_seed1__00-private-017,3,328268763,obfuscated_prompt_slice,True,False,False,missing_or_invalid_final_json,0.1,0,80f03ce0092d14a3a3320f1a3f4c3f682bbbbd4ce0f7a371f4b8b5bc0febb214,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r054-s0229-1557-c-moamen-and-xor__t5_easy_seed1__00-private-017/trial_003/obfuscated_prompt_slice/record.json,
cc-valid-r054-s0229-1557-c-moamen-and-xor__t5_easy_seed1__00-private-017,3,328268763,original_plain,True,False,False,missing_or_invalid_final_json,0.1,0,519afeb1910143fe47f769418fa1fecc17dd6ded461305f0e0d345eb8ca37926,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r054-s0229-1557-c-moamen-and-xor__t5_easy_seed1__00-private-017/trial_003/original_plain/record.json,
cc-valid-r065-s0055-1559-e-mocha-and-stars__t5_easy_seed1__00-private-006,1,629903339,obfuscated_codesteer,True,False,False,missing_or_invalid_final_json,0.55833333,91,33ebea808d54d988e28dd018a6c92910a3df1bc9851af6d6edcf6e3ccacf4660,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_1/runs/cc-valid-r065-s0055-1559-e-mocha-and-stars__t5_easy_seed1__00-private-006/trial_001/obfuscated_codesteer/record.json,
cc-valid-r065-s0055-1559-e-mocha-and-stars__t5_easy_seed1__00-private-006,1,629903339,obfuscated_plain,True,False,False,marker_json,0.825,209,e62aa56b5cbe4c35605bb4cbad8e9585741bf2e522f81e8c2876df9e827a715c,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_1/runs/cc-valid-r065-s0055-1559-e-mocha-and-stars__t5_easy_seed1__00-private-006/trial_001/obfuscated_plain/record.json,
cc-valid-r065-s0055-1559-e-mocha-and-stars__t5_easy_seed1__00-private-006,1,629903339,obfuscated_prompt_slice,True,False,False,marker_json,0.95,247,76c1cce314baa111aadafbb651694c2e9fbad943ea511342d18c9cd4860f0684,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_1/runs/cc-valid-r065-s0055-1559-e-mocha-and-stars__t5_easy_seed1__00-private-006/trial_001/obfuscated_prompt_slice/record.json,
cc-valid-r065-s0055-1559-e-mocha-and-stars__t5_easy_seed1__00-private-006,1,629903339,original_plain,True,False,False,missing_or_invalid_final_json,0.88615385,308,f91bac61ae73be6cdc8daf6c66e423556abe5fe0d0439dffe7f335adf40eea3d,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_1/runs/cc-valid-r065-s0055-1559-e-mocha-and-stars__t5_easy_seed1__00-private-006/trial_001/original_plain/record.json,
cc-valid-r065-s0055-1559-e-mocha-and-stars__t5_easy_seed1__00-private-006,2,1644853622,obfuscated_codesteer,True,False,False,missing_or_invalid_final_json,0.1,0,a683708dede293b7391aa64a28f38426b801aa071c1714b9cb50614db6136123,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_1/runs/cc-valid-r065-s0055-1559-e-mocha-and-stars__t5_easy_seed1__00-private-006/trial_002/obfuscated_codesteer/record.json,
cc-valid-r065-s0055-1559-e-mocha-and-stars__t5_easy_seed1__00-private-006,2,1644853622,obfuscated_plain,True,False,False,missing_or_invalid_final_json,0.1,0,69e10e881e568745a8f0b3d7fadfa30d2f40d6984350f8bb9f4900624732fed2,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_1/runs/cc-valid-r065-s0055-1559-e-mocha-and-stars__t5_easy_seed1__00-private-006/trial_002/obfuscated_plain/record.json,
cc-valid-r065-s0055-1559-e-mocha-and-stars__t5_easy_seed1__00-private-006,2,1644853622,obfuscated_prompt_slice,True,False,False,missing_or_invalid_final_json,0.1,0,264c143e8c21527098f69212484ec861ffaf7999f375e36c209c45e439f57685,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_1/runs/cc-valid-r065-s0055-1559-e-mocha-and-stars__t5_easy_seed1__00-private-006/trial_002/obfuscated_prompt_slice/record.json,
cc-valid-r065-s0055-1559-e-mocha-and-stars__t5_easy_seed1__00-private-006,2,1644853622,original_plain,True,False,False,missing_or_invalid_final_json,0.1,0,f3e15bbd84f0f247c583858f10fce4e1dc0e9375d10226a2d46aaf3c97fbdd55,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_1/runs/cc-valid-r065-s0055-1559-e-mocha-and-stars__t5_easy_seed1__00-private-006/trial_002/original_plain/record.json,
cc-valid-r065-s0055-1559-e-mocha-and-stars__t5_easy_seed1__00-private-006,3,923235029,obfuscated_codesteer,True,False,False,marker_json,0.85,221,26106851498e3fe69816cf861d3adb377e70f2450be48673100fdbd41dd3e127,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_1/runs/cc-valid-r065-s0055-1559-e-mocha-and-stars__t5_easy_seed1__00-private-006/trial_003/obfuscated_codesteer/record.json,
cc-valid-r065-s0055-1559-e-mocha-and-stars__t5_easy_seed1__00-private-006,3,923235029,obfuscated_plain,True,False,False,marker_json,0.625,86,203c8561d7abe12e4f64bb0b1a7a286084f7c1b21fea798265c8fb834919c8ea,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_1/runs/cc-valid-r065-s0055-1559-e-mocha-and-stars__t5_easy_seed1__00-private-006/trial_003/obfuscated_plain/record.json,
cc-valid-r065-s0055-1559-e-mocha-and-stars__t5_easy_seed1__00-private-006,3,923235029,obfuscated_prompt_slice,True,False,False,marker_json,0.9,97,5f33a15b4096d12f9a8edaf79b0832c25fa1c400ab537ee0eb028e2c811df1df,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_1/runs/cc-valid-r065-s0055-1559-e-mocha-and-stars__t5_easy_seed1__00-private-006/trial_003/obfuscated_prompt_slice/record.json,
cc-valid-r065-s0055-1559-e-mocha-and-stars__t5_easy_seed1__00-private-006,3,923235029,original_plain,True,False,False,missing_or_invalid_final_json,0.95,236,eca40c42daf20e67db5420363c0f3f641d225e625ce920120f8d5bbaabfe1059,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_1/runs/cc-valid-r065-s0055-1559-e-mocha-and-stars__t5_easy_seed1__00-private-006/trial_003/original_plain/record.json,
cc-valid-r069-s0054-1560-d-make-a-power-of-two__t5_easy_seed1__00-generated-028,1,339508196,obfuscated_codesteer,True,False,False,marker_json,0.85,145,ab2361cfec5d55e5491bb89cde887015f42641ec274eee52fb51a587b5cca998,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r069-s0054-1560-d-make-a-power-of-two__t5_easy_seed1__00-generated-028/trial_001/obfuscated_codesteer/record.json,
cc-valid-r069-s0054-1560-d-make-a-power-of-two__t5_easy_seed1__00-generated-028,1,339508196,obfuscated_plain,True,False,False,missing_or_invalid_final_json,0.81807692,284,911dc3503d715996143020dc3127ee3a0a235f8266c2125b414126df6c9608c7,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r069-s0054-1560-d-make-a-power-of-two__t5_easy_seed1__00-generated-028/trial_001/obfuscated_plain/record.json,
cc-valid-r069-s0054-1560-d-make-a-power-of-two__t5_easy_seed1__00-generated-028,1,339508196,obfuscated_prompt_slice,True,False,False,missing_or_invalid_final_json,0.92471154,261,6f9a3938f23e33a9acb8b0574afc915bdeb41fa9fa4155f01365dd598b8737f7,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r069-s0054-1560-d-make-a-power-of-two__t5_easy_seed1__00-generated-028/trial_001/obfuscated_prompt_slice/record.json,
cc-valid-r069-s0054-1560-d-make-a-power-of-two__t5_easy_seed1__00-generated-028,1,339508196,original_plain,True,False,False,missing_or_invalid_final_json,0.94019231,294,64ccbbdb04bd2325e04c9eb9bf020005fa285a63d1be147cbb31377a88afe943,/home/cs/x/xxr230000/LLM-Attention-Fixation_submission/PromptSteering/long-code-sample-work/full_results_cached/shard_0/runs/cc-valid-r069-s0054-1560-d-make-a-power-of-two__t5_easy_seed1__00-generated-028/trial_001/original_plain/record.json,
